product_id,code,name_short_en,product_level,top_parent_id,product_id_hierarchy
9036,844630,Shuttle-less looms for weaving fabric w>30cm,6,8,8.182.1664.9036
9037,844711,"Circular knitting machines, d<165mm",6,8,8.182.1665.9037
9038,844712,"Circular knitting machines, d>165mm",6,8,8.182.1665.9038
9039,844720,Flat knitting & stitch-bonding machines,6,8,8.182.1665.9039
9040,844790,"Tulle, lace, embroidery-making machine",6,8,8.182.1665.9040
9041,844811,"Dobbies, jacquards for spinning mach/looms",6,8,8.182.1666.9041
9042,844819,"Aux machines for spin, weave, knit machines",6,8,8.182.1666.9042
9043,844820,Parts for preparing manmade textile machines,6,8,8.182.1666.9043
9044,844831,"Card clothing for drawing, spinning machines",6,8,8.182.1666.9044
9045,844832,"Parts for spinning machines, not card clothing",6,8,8.182.1666.9045
9046,844833,"Spinning spindles, flyers, & rings",6,8,8.182.1666.9046
9047,844839,"Parts of spinning, drawing machines nes",6,8,8.182.1666.9047
9048,844841,Shuttles for weaving machines,6,8,8.182.1666.9048
9049,844842,"Reeds, healds, heald-frames for weaving looms",6,8,8.182.1666.9049
9050,844849,"Parts of looms, auxiliary machinery nes",6,8,8.182.1666.9050
9051,844851,"Sinkers, needles for knitting machines",6,8,8.182.1666.9051
9052,844859,"Parts of knitting, embroidery machines",6,8,8.182.1666.9052
9053,844900,"Machinery for making felt, nonwovens",6,8,8.182.1667.9053
9054,845011,"Automatic washing machines, cap<10kg",6,8,8.182.1668.9054
9055,845012,"Washing machines, cap<10kg, built-in drier",6,8,8.182.1668.9055
9056,845019,"Washing machines, cap<10kg, nes",6,8,8.182.1668.9056
9057,845020,"Washing machines, cap>10kg",6,8,8.182.1668.9057
9058,845090,Parts of washing machines,6,8,8.182.1668.9058
9059,845110,Dry-cleaning machines,6,8,8.182.1669.9059
9060,845121,"Drying machines, cap<10kg",6,8,8.182.1669.9060
9061,845129,"Drying machines, nes",6,8,8.182.1669.9061
9062,845130,Ironing machines & presses,6,8,8.182.1669.9062
9063,845140,"Washing, bleaching, dyeing machines",6,8,8.182.1669.9063
9064,845150,"Machinery to reel, fold, cut, pink textile fabric",6,8,8.182.1669.9064
9065,845180,"Machinery to impregnate textiles, linoleum",6,8,8.182.1669.9065
9066,845190,Parts of machines for treating textile fabrics,6,8,8.182.1669.9066
9067,845210,Household sewing machines,6,8,8.182.1670.9067
9068,845221,Automatic sewing machines,6,8,8.182.1670.9068
9069,845229,Sewing machines,6,8,8.182.1670.9069
9070,845230,Sewing machine needles,6,8,8.182.1670.9070
9071,845240,"Furniture, bases, covers for sewing machines",6,8,8.182.1670.9071
9072,845290,Parts of sewing machines,6,8,8.182.1670.9072
9073,845310,Machinery to tan & work hides & leather,6,8,8.182.1671.9073
9074,845320,Machinery for making/repairing footwear,6,8,8.182.1671.9074
9075,845380,"Machinery for leather, skin goods making",6,8,8.182.1671.9075
9076,845390,Parts of machinery for leather industry,6,8,8.182.1671.9076
9077,845410,Converters for metallurgy/foundry,6,8,8.182.1672.9077
9078,845420,Ingot moulds/ladles for metallurgy/foundry,6,8,8.182.1672.9078
9079,845430,"Casting machines for metallurgy, foundry",6,8,8.182.1672.9079
9080,845490,"Parts of metallurgy, foundry equipment",6,8,8.182.1672.9080
9081,845510,"Tube mills, metal rolling",6,8,8.182.1673.9081
9082,845521,Hot or hot-cold metal rolling mills,6,8,8.182.1673.9082
9083,845522,Cold metal rolling mills,6,8,8.182.1673.9083
9084,845530,Rolls for metal rolling mills,6,8,8.182.1673.9084
9085,845590,Parts of metal rolling mills & rolls,6,8,8.182.1673.9085
9086,845610,Laser/light/photon beam process machine tools,6,8,8.182.1674.9086
9087,845620,Ultrasonic process machine tools,6,8,8.182.1674.9087
9088,845630,Electro-discharge process machine tools,6,8,8.182.1674.9088
9089,845690,Electro-chem/electron/plasma arc machine tools,6,8,8.182.1674.9089
9090,845710,"Machining centres, metalwork",6,8,8.182.1675.9090
9091,845720,"Unit construction machines, metalwork",6,8,8.182.1675.9091
9092,845730,"Multi-station transfer machines, metalwork",6,8,8.182.1675.9092
9093,845811,Horizontal num controlled metalwork lathes,6,8,8.182.1676.9093
9094,845819,Horizontal lathes nes for metal,6,8,8.182.1676.9094
9095,845891,"Lathes nes num controlled, metal removing",6,8,8.182.1676.9095
9096,845899,Lathes nes for removing metal,6,8,8.182.1676.9096
9097,845910,"Way-type unit head machines, metal working",6,8,8.182.1677.9097
9098,845921,"Metal working drill machines, num controlled",6,8,8.182.1677.9098
9099,845929,"Metal drilling machines, not num controlled",6,8,8.182.1677.9099
9100,845931,"Metal boring-milling machines, num controlled",6,8,8.182.1677.9100
9101,845939,Boring-milling machines for removing metal,6,8,8.182.1677.9101
9102,845940,Boring machines for removing metal,6,8,8.182.1677.9102
9103,845951,"Metal milling machines, knee-type num controlled",6,8,8.182.1677.9103
9104,845959,"Milling machines, knee-type metal-removal",6,8,8.182.1677.9104
9105,845961,"Metal milling machines, num controlled",6,8,8.182.1677.9105
9106,845969,Metal milling machines,6,8,8.182.1677.9106
9107,845970,Metal threading/tapping machines,6,8,8.182.1677.9107
9108,846011,"Surface grinders, num controlled, accur 0.01mm",6,8,8.182.1678.9108
9109,846019,Surface grinding machines accur 0.01mm nes,6,8,8.182.1678.9109
9110,846021,"Grinding machines, num controlled, accur .01mm",6,8,8.182.1678.9110
9111,846029,"Grinding machines, accur 0.01mm",6,8,8.182.1678.9111
9112,846031,"Sharpening machines, num controlled",6,8,8.182.1678.9112
9113,846039,Sharpening machines nes,6,8,8.182.1678.9113
9114,846040,Honing or lapping machines,6,8,8.182.1678.9114
9115,846090,"Machine tools for finishing metals, nes",6,8,8.182.1678.9115
9116,846110,Metal planing machines,6,8,8.182.1679.9116
9117,846120,Metal shaping or slotting machines,6,8,8.182.1679.9117
9118,846130,Metal broaching machines,6,8,8.182.1679.9118
9119,846140,"Gear cutting, grinding machines",6,8,8.182.1679.9119
9120,846150,Metal sawing machines,6,8,8.182.1679.9120
9121,846190,"Metal cuttting, shaping, engraving machines",6,8,8.182.1679.9121
9122,846210,"Machine tools to forge, stamp, hammer metals",6,8,8.182.1680.9122
9123,846221,"Num controlled tools to bend, fold metal",6,8,8.182.1680.9123
9124,846229,"Machine tools to bend, fold, shear metal",6,8,8.182.1680.9124
9125,846231,Num controlled shearing machine tools,6,8,8.182.1680.9125
9126,846239,"Shearing machine tools, nes",6,8,8.182.1680.9126
9127,846241,"Num controlled punch, notch machines",6,8,8.182.1680.9127
9128,846249,"Punching, notching machine tools, nes",6,8,8.182.1680.9128
9129,846291,Hydraulic presses for working metal,6,8,8.182.1680.9129
9130,846299,"Metal shaping presses, nes",6,8,8.182.1680.9130
9131,846310,"Draw-benches for bars, tubes, profiles",6,8,8.182.1681.9131
9132,846320,Thread rolling machines for working metal,6,8,8.182.1681.9132
9133,846330,Machines for working metal wire,6,8,8.182.1681.9133
9134,846390,"Machine-tools for metal/carbides, nes",6,8,8.182.1681.9134
9135,846410,Sawing machines for stone/ceramics/glass,6,8,8.182.1682.9135
9136,846420,Grind/polishing machines for stone/ceramic/glass,6,8,8.182.1682.9136
9137,846490,"Machine tools for stone, ceramics, cold glass",6,8,8.182.1682.9137
9138,846510,Multi-purpose machines for wood work,6,8,8.182.1683.9138
9139,846591,Sawing machines,6,8,8.182.1683.9139
9140,846592,Planing/milling machines for wood,6,8,8.182.1683.9140
9141,846593,"Grinding, sanding, polishing machines for wood",6,8,8.182.1683.9141
9142,846594,Bending or assembling machines for wood,6,8,8.182.1683.9142
9143,846595,Drilling or morticing machines for wood,6,8,8.182.1683.9143
9144,846596,Splitting or slicing machines for wood,6,8,8.182.1683.9144
9145,846599,"Machine tools for wood, cork or hard plastic",6,8,8.182.1683.9145
9146,846610,"Tool holders, dieheads, for machine tools",6,8,8.182.1684.9146
9147,846620,Work holders for machine tools,6,8,8.182.1684.9147
9148,846630,Dividing heads for machine tools,6,8,8.182.1684.9148
9149,846691,"Parts of stone, ceramic machine tools",6,8,8.182.1684.9149
9150,846692,"Parts of wood, plastic machine tools",6,8,8.182.1684.9150
9151,846693,Parts of metal cutting machine tools,6,8,8.182.1684.9151
9152,846694,Parts of metal shaping machine tools,6,8,8.182.1684.9152
9153,846711,Pneumatic  rotary hand tools,6,8,8.182.1685.9153
9154,846719,"Pneumatic hand tools, nes",6,8,8.182.1685.9154
9155,846781,Chain saws,6,8,8.182.1685.9155
9156,846789,"Hand tools, non-electric motor",6,8,8.182.1685.9156
9157,846791,Chain saw parts,6,8,8.182.1685.9157
9158,846792,Pneumatic hand tool parts,6,8,8.182.1685.9158
9159,846799,Hand-held tools nes,6,8,8.182.1685.9159
9160,846810,"Welding/soldering torches, hand-held",6,8,8.182.1686.9160
9161,846820,Gas-operated welding machinery,6,8,8.182.1686.9161
9162,846880,"Welding machinery, not gas-operated",6,8,8.182.1686.9162
9163,846890,Welding machinery parts,6,8,8.182.1686.9163
9164,846910,"Automatic typewriters, word-processers",6,8,8.182.1687.9164
9165,846921,"Typewriters, electric, >12kg",6,8,8.182.1687.9165
9166,846929,"Typewriters, electric, <12kg",6,8,8.182.1687.9166
9167,846931,"Typewriters, non-electric, >12kg",6,8,8.182.1687.9167
9168,846939,"Typewriters, non-electric, <12kg",6,8,8.182.1687.9168
9169,847010,"Electronic calculators, internal power",6,8,8.182.1688.9169
9170,847021,"Electronic calculators, printing, external power",6,8,8.182.1688.9170
9171,847029,"Electronic calculators, non-printing, ext power",6,8,8.182.1688.9171
9172,847030,"Calculating machines, non-electric",6,8,8.182.1688.9172
9173,847040,Accounting machines,6,8,8.182.1688.9173
9174,847050,Cash registers,6,8,8.182.1688.9174
9175,847090,"Postage, ticket-issuing machines",6,8,8.182.1688.9175
9176,847110,Analogue or hybrid computers,6,8,8.182.1689.9176
9177,847120,Digital computers with cpu & input-output,6,8,8.182.1689.9177
9178,847191,"Digital computer cpu, some storage/input/output",6,8,8.182.1689.9178
9179,847192,Computer input/output units,6,8,8.182.1689.9179
9180,847193,Computer data storage units,6,8,8.182.1689.9180
9181,847199,Automatic data processing machines,6,8,8.182.1689.9181
9182,847210,Office duplicating machines,6,8,8.182.1690.9182
9183,847220,"Addressing, plate embossing machines",6,8,8.182.1690.9183
9184,847230,Mail processing machinery,6,8,8.182.1690.9184
9185,847290,"Office machines, nes",6,8,8.182.1690.9185
9186,847310,"Parts of typewriters, word processors",6,8,8.182.1691.9186
9187,847321,Parts of electronic calculators,6,8,8.182.1691.9187
9188,847329,"Parts of accounting machines, nes",6,8,8.182.1691.9188
9189,847330,Parts of data processing equipment,6,8,8.182.1691.9189
9190,847340,"Parts of office machines, nes",6,8,8.182.1691.9190
9191,847410,"Machines to sort, screen stone, ores, minerals",6,8,8.182.1692.9191
9192,847420,"Machines to crush stone, ores, minerals",6,8,8.182.1692.9192
9193,847431,Concrete/mortar mixing machines,6,8,8.182.1692.9193
9194,847432,Machines for mixing minerals with bitumen,6,8,8.182.1692.9194
9195,847439,"Mixing, kneading machines for minerals",6,8,8.182.1692.9195
9196,847480,"Machines to agglomerate, shape mineral/fuel",6,8,8.182.1692.9196
9197,847490,"Parts for mineral sort, screen machines",6,8,8.182.1692.9197
9198,847510,Lamp/glass bulb-making machines,6,8,8.182.1693.9198
9199,847520,Machines for hot working glass nes,6,8,8.182.1693.9199
9200,847590,Parts of hot glass working machines,6,8,8.182.1693.9200
9201,847611,"Vending machines, food",6,8,8.182.1694.9201
9202,847619,"Vending machines, non-food",6,8,8.182.1694.9202
9203,847690,Parts of vending machines,6,8,8.182.1694.9203
9204,847710,Injection-moulding machines for rubber/plastic,6,8,8.182.1695.9204
9205,847720,Extruders for working rubber/plastic,6,8,8.182.1695.9205
9206,847730,Blow moulding machines for rubber/plastic,6,8,8.182.1695.9206
9207,847740,"Rubber/plastic vacuum moulders, thermoformers",6,8,8.182.1695.9207
9208,847751,Tyre moulding/retreading machinery,6,8,8.182.1695.9208
9209,847759,Rubber/plastic moulding/forming machines,6,8,8.182.1695.9209
9210,847780,"Rubber/plastic working machines, nes",6,8,8.182.1695.9210
9211,847790,Parts of rubber/plastic-working machines,6,8,8.182.1695.9211
9212,847810,Machinery for preparing tobacco,6,8,8.182.1696.9212
9213,847890,Parts of machinery for preparing tobacco,6,8,8.182.1696.9213
9214,847910,"Machines for public works, nes",6,8,8.182.1697.9214
9215,847920,Machines to process animal/veg fats or oils,6,8,8.182.1697.9215
9216,847930,Presses for particle/fibre board manufacture,6,8,8.182.1697.9216
9217,847940,Rope or cable-making machines,6,8,8.182.1697.9217
9218,847981,"Metal treating machines, electric coil-winders",6,8,8.182.1697.9218
9219,847982,"Machines to mix, knead, grind, nes",6,8,8.182.1697.9219
9220,847989,Machines & mechanical appliances nes,6,8,8.182.1697.9220
9221,847990,Parts of machines & mechanical appliances nes,6,8,8.182.1697.9221
9222,848010,"Boxes, moulding, for metal foundry",6,8,8.182.1698.9222
9223,848020,"Bases, moulding",6,8,8.182.1698.9223
9224,848030,"Patterns, moulding",6,8,8.182.1698.9224
9225,848041,"Moulds, injection/compression, metals/carbides",6,8,8.182.1698.9225
9226,848049,Moulds for metal/carbides,6,8,8.182.1698.9226
9227,848050,Moulds for glass,6,8,8.182.1698.9227
9228,848060,Moulds for mineral materials,6,8,8.182.1698.9228
9229,848071,"Moulds, injection/compression, rubber/plastic",6,8,8.182.1698.9229
9230,848079,Moulds for rubber or plastic,6,8,8.182.1698.9230
9231,848110,"Valves, pressure reducing",6,8,8.182.1699.9231
9232,848120,"Valves, oleohydraulic, pneumatic transmissions",6,8,8.182.1699.9232
9233,848130,"Valves, check",6,8,8.182.1699.9233
9234,848140,"Valves, safety or relief",6,8,8.182.1699.9234
9235,848180,"Taps, cocks, valves, appliances, nes",6,8,8.182.1699.9235
9236,848190,"Parts of taps, cocks, valves",6,8,8.182.1699.9236
9237,848210,Ball bearings,6,8,8.182.1700.9237
9238,848220,"Bearings, tapered roller",6,8,8.182.1700.9238
9239,848230,"Bearings, spherical roller",6,8,8.182.1700.9239
9240,848240,"Bearings, needle roller",6,8,8.182.1700.9240
9241,848250,"Bearings, cylindrical roller",6,8,8.182.1700.9241
9242,848280,"Bearings, ball or roller nes",6,8,8.182.1700.9242
9243,848291,"Balls, needles & rollers for bearings",6,8,8.182.1700.9243
9244,848299,"Bearing parts, nes",6,8,8.182.1700.9244
9245,848310,Transmission shafts & cranks,6,8,8.182.1701.9245
9246,848320,Bearing housings etc with bearing,6,8,8.182.1701.9246
9247,848330,"Bearing housings, shafts",6,8,8.182.1701.9247
9248,848340,"Gearing, ball screws",6,8,8.182.1701.9248
9249,848350,Flywheels & pulleys,6,8,8.182.1701.9249
9250,848360,"Clutches, shaft couplings, universal joints",6,8,8.182.1701.9250
9251,848390,Parts of power transmission,6,8,8.182.1701.9251
9252,848410,Gaskets of metal sheeting,6,8,8.182.1702.9252
9253,848490,Gasket sets,6,8,8.182.1702.9253
9254,848510,Ship/boat propellers & blades,6,8,8.182.1703.9254
9255,848590,"Machinery parts, non-electrical, nes",6,8,8.182.1703.9255
9256,850110,Electric motors <37.5W,6,9,9.183.1704.9256
9257,850120,Universal AC/DC motors <37.5W,6,9,9.183.1704.9257
9258,850131,"DC motors, DC generators, <750W",6,9,9.183.1704.9258
9259,850132,"DC motors, DC generators, 0.75-75 kW",6,9,9.183.1704.9259
9260,850133,"DC motors, DC generators, 75-375 kW",6,9,9.183.1704.9260
9261,850134,"DC motors, DC generators, >375kW",6,9,9.183.1704.9261
9262,850140,"AC motors, single-phase",6,9,9.183.1704.9262
9263,850151,"AC motors, multi-phase, <750W",6,9,9.183.1704.9263
9264,850152,"AC motors, multi-phase, 0.75-75kW",6,9,9.183.1704.9264
9265,850153,"AC motors, multi-phase, >75kW",6,9,9.183.1704.9265
9266,850161,"AC generators, of an output <75 kVA",6,9,9.183.1704.9266
9267,850162,"AC generators, 75-375 kVA",6,9,9.183.1704.9267
9268,850163,"AC generators, 375-750 kVA",6,9,9.183.1704.9268
9269,850164,"AC generators, >750kVA",6,9,9.183.1704.9269
9270,850211,"Generating sets, diesel, <75kVA",6,9,9.183.1705.9270
9271,850212,"Generating sets, diesel, 75-375 kVA",6,9,9.183.1705.9271
9272,850213,"Generating sets, diesel, >375kVA",6,9,9.183.1705.9272
9273,850220,"Generating sets, spark ignition engines",6,9,9.183.1705.9273
9274,850230,"Electric generating sets, nes",6,9,9.183.1705.9274
9275,850240,Electric rotary converters,6,9,9.183.1705.9275
9276,850300,Parts for electric motors & generators,6,9,9.183.1706.9276
9277,850410,Ballasts for discharge lamps/tubes,6,9,9.183.1707.9277
9278,850421,Liquid dielectric transformers <650KVA,6,9,9.183.1707.9278
9279,850422,"Liquid dielectric transformers 650-10,000KVA",6,9,9.183.1707.9279
9280,850423,"Liquid dielectric transformers >10,000KVA",6,9,9.183.1707.9280
9281,850431,"Electric transformers, <1KVA",6,9,9.183.1707.9281
9282,850432,"Electric transformers, 1-16 KVA",6,9,9.183.1707.9282
9283,850433,"Electric transformers, 16-500KVA",6,9,9.183.1707.9283
9284,850434,"Electric transformers, >500KVA",6,9,9.183.1707.9284
9285,850440,"Static converters, nes",6,9,9.183.1707.9285
9286,850450,"Inductors, electric",6,9,9.183.1707.9286
9287,850490,Parts of electrical transformers & inductors,6,9,9.183.1707.9287
9288,850511,Metal permanent magnets,6,9,9.183.1708.9288
9289,850519,"Permanent magnets, nes",6,9,9.183.1708.9289
9290,850520,"Electro-magnetic couplings, clutches & brakes",6,9,9.183.1708.9290
9291,850530,Electro-magnetic lifting heads,6,9,9.183.1708.9291
9292,850590,"Electro-magnets, nes",6,9,9.183.1708.9292
9293,850611,Manganese dioxide primary cell/battery v<300cc,6,9,9.183.1709.9293
9294,850612,"Mercuric oxide primary cell/battery, vol<300cc",6,9,9.183.1709.9294
9295,850613,Silver oxide primary cell/battery vol<300cc,6,9,9.183.1709.9295
9296,850619,"Primary cells/batteries, vol<300cc",6,9,9.183.1709.9296
9297,850620,"Primary cells/batteries, vol>300cc",6,9,9.183.1709.9297
9298,850690,Parts of primary cells & batteries,6,9,9.183.1709.9298
9299,850710,Vehicle lead-acid electric accumulators,6,9,9.183.1710.9299
9300,850720,"Lead-acid electric accumulators, non-vehicle",6,9,9.183.1710.9300
9301,850730,Nickel-cadmium electric accumulators,6,9,9.183.1710.9301
9302,850740,Nickel-iron electric accumulators,6,9,9.183.1710.9302
9303,850780,"Electric accumulators, nes",6,9,9.183.1710.9303
9304,850790,Parts of electric accumulators,6,9,9.183.1710.9304
9305,850810,"Hand-held drills, own electric motor",6,9,9.183.1711.9305
9306,850820,"Hand-held saws, own electric motor",6,9,9.183.1711.9306
9307,850880,"Hand-held tools, electric motor, nes",6,9,9.183.1711.9307
9308,850890,"Parts of hand tools, own electric motor",6,9,9.183.1711.9308
9309,850910,Vacuum cleaners,6,9,9.183.1712.9309
9310,850920,Floor polishers,6,9,9.183.1712.9310
9311,850930,Kitchen waste disposers,6,9,9.183.1712.9311
9312,850940,"Food grinders, mixers, juicers",6,9,9.183.1712.9312
9313,850980,"Home appliances, electric motor",6,9,9.183.1712.9313
9314,850990,Parts of electric appliances,6,9,9.183.1712.9314
9315,851010,Shavers,6,9,9.183.1713.9315
9316,851020,Hair clippers,6,9,9.183.1713.9316
9317,851090,Parts of shavers/hair clippers,6,9,9.183.1713.9317
9318,851110,Spark plugs,6,9,9.183.1714.9318
9319,851120,"Ignition magnetos, flywheels",6,9,9.183.1714.9319
9320,851130,Distributors & ignition coils,6,9,9.183.1714.9320
9321,851140,Starter motors,6,9,9.183.1714.9321
9322,851150,Generators & alternators,6,9,9.183.1714.9322
9323,851180,Glow plugs,6,9,9.183.1714.9323
9324,851190,Parts of electrical ignition equipment,6,9,9.183.1714.9324
9325,851210,Bicycle lighting/signalling equipment,6,9,9.183.1715.9325
9326,851220,Lighting/visual signalling equipment,6,9,9.183.1715.9326
9327,851230,Sound signalling equipment,6,9,9.183.1715.9327
9328,851240,Windscreen wipers/defrosters,6,9,9.183.1715.9328
9329,851290,Parts of vehicle light/signal equipment,6,9,9.183.1715.9329
9330,851310,Portable battery & magnetic lamps,6,9,9.183.1716.9330
9331,851390,Parts for portable battery & magnetic lamps,6,9,9.183.1716.9331
9332,851410,Industrial electric resistance furnaces & ovens,6,9,9.183.1717.9332
9333,851420,Industrial induction/dielectric furnaces & ovens,6,9,9.183.1717.9333
9334,851430,Industrial/lab electric furnaces & ovens,6,9,9.183.1717.9334
9335,851440,"Indust induction/dielectric heating equipm, nes",6,9,9.183.1717.9335
9336,851490,"Parts of industrial electric furnaces, ovens",6,9,9.183.1717.9336
9337,851511,Electric soldering irons & guns,6,9,9.183.1718.9337
9338,851519,"Electric brazing, soldering machines",6,9,9.183.1718.9338
9339,851521,"Electric resistance welding equipment, automatic",6,9,9.183.1718.9339
9340,851529,"Electric resist welding equipment, non-auto",6,9,9.183.1718.9340
9341,851531,Automatic electric plasma arc welding equipmen,6,9,9.183.1718.9341
9342,851539,Non-automatic electric plasma arc welders,6,9,9.183.1718.9342
9343,851580,Electric/laser/ultrasonic welding equipment,6,9,9.183.1718.9343
9344,851590,"Parts of electric solder, weld equipment",6,9,9.183.1718.9344
9345,851610,"Water heaters, electric",6,9,9.183.1719.9345
9346,851621,Storage heating radiators,6,9,9.183.1719.9346
9347,851629,"Space heaters, electric",6,9,9.183.1719.9347
9348,851631,"Hair dryers, electric",6,9,9.183.1719.9348
9349,851632,"Hairdressing devices, electro-thermic",6,9,9.183.1719.9349
9350,851633,"Hand drying apparatus, electro-thermic",6,9,9.183.1719.9350
9351,851640,"Smoothing irons, electric",6,9,9.183.1719.9351
9352,851650,Microwave ovens,6,9,9.183.1719.9352
9353,851660,"Cooking, grilling equipment, electric",6,9,9.183.1719.9353
9354,851671,"Coffeemakers, electric",6,9,9.183.1719.9354
9355,851672,Toasters,6,9,9.183.1719.9355
9356,851679,Electro-thermic appliances,6,9,9.183.1719.9356
9357,851680,"Heating resistors, electric",6,9,9.183.1719.9357
9358,851690,Parts of electro-thermic apparatus,6,9,9.183.1719.9358
9359,851710,Telephone sets,6,9,9.183.1720.9359
9360,851720,Teleprinters,6,9,9.183.1720.9360
9361,851730,Telephonic switching apparatus,6,9,9.183.1720.9361
9362,851740,"Apparatus, for current line systems",6,9,9.183.1720.9362
9363,851781,"Telephonic apparatus, nes",6,9,9.183.1720.9363
9364,851782,"Telegraphic apparatus, nes",6,9,9.183.1720.9364
9365,851790,Parts of telephone line equipment,6,9,9.183.1720.9365
9366,851810,Microphones & stands,6,9,9.183.1721.9366
9367,851821,"Single loudspeakers, in enclosure",6,9,9.183.1721.9367
9368,851822,"Multiple loudspeakers, single enclosure",6,9,9.183.1721.9368
9369,851829,"Loudspeakers, nes",6,9,9.183.1721.9369
9370,851830,"Headphones, earphones",6,9,9.183.1721.9370
9371,851840,Audio electric amplifiers,6,9,9.183.1721.9371
9372,851850,Electric sound amplifier sets,6,9,9.183.1721.9372
9373,851890,Parts of non-recording electronic equipment,6,9,9.183.1721.9373
9374,851910,Coin/disc-operated record-players,6,9,9.183.1722.9374
9375,851921,"Record-players, no built-in loudspeaker",6,9,9.183.1722.9375
9376,851929,Record-players with loudspeakers,6,9,9.183.1722.9376
9377,851931,"Turntables, auto record changing",6,9,9.183.1722.9377
9378,851939,Turntables,6,9,9.183.1722.9378
9379,851940,Transcribing machines,6,9,9.183.1722.9379
9380,851991,"Cassette players, non-recording",6,9,9.183.1722.9380
9381,851999,"Sound reproducing apparatus, non-recording",6,9,9.183.1722.9381
9382,852010,"Dictating machine, with external power",6,9,9.183.1723.9382
9383,852020,Telephone answering machines,6,9,9.183.1723.9383
9384,852031,Cassette audio tape recorders,6,9,9.183.1723.9384
9385,852039,"Audio tape recorders, non-cassette",6,9,9.183.1723.9385
9386,852090,"Audio recording equipment, no sound reprod",6,9,9.183.1723.9386
9387,852110,"Video record/reprod apparatus, magnetic tape",6,9,9.183.1724.9387
9388,852190,Video record/reprod apparatus,6,9,9.183.1724.9388
9389,852210,Pick-up cartridges,6,9,9.183.1725.9389
9390,852290,Parts/accessories of recorders,6,9,9.183.1725.9390
9391,852311,"Unrecorded magnetic tapes, w< 4mm",6,9,9.183.1726.9391
9392,852312,"Unrecorded magnetic tapes, w 4-6.5mm",6,9,9.183.1726.9392
9393,852313,"Unrecorded magnetic tapes, w> 6.5mm",6,9,9.183.1726.9393
9394,852320,Unrecorded magnetic discs,6,9,9.183.1726.9394
9395,852390,Unrecorded sound recording media,6,9,9.183.1726.9395
9396,852410,Recorded gramophone records,6,9,9.183.1727.9396
9397,852421,"Recorded magnetic tapes, w< 4mm",6,9,9.183.1727.9397
9398,852422,"Recorded magnetic tapes, w 4-6.5mm",6,9,9.183.1727.9398
9399,852423,"Recorded magnetic tapes, w> 6.5mm",6,9,9.183.1727.9399
9400,852490,"Sound recordings, non-photo, nes",6,9,9.183.1727.9400
9401,852510,"Transmission for radio, telephone, TV",6,9,9.183.1728.9401
9402,852520,"Transmit-receive apparatus for radio, TV",6,9,9.183.1728.9402
9403,852530,Television cameras,6,9,9.183.1728.9403
9404,852610,Radars,6,9,9.183.1729.9404
9405,852691,Radio navigational aid apparatus,6,9,9.183.1729.9405
9406,852692,Radio remote control apparatus,6,9,9.183.1729.9406
9407,852711,"Radio receiver, portable, sound repr/record",6,9,9.183.1730.9407
9408,852719,"Radio receiver, portable, non-recording",6,9,9.183.1730.9408
9409,852721,"Radio receiver, external power, sound repr/record",6,9,9.183.1730.9409
9410,852729,"Radio receiver, external power, nes",6,9,9.183.1730.9410
9411,852731,"Radio-telephony receiver, with sound repr/record",6,9,9.183.1730.9411
9412,852732,"Radio-telephony receivers, nes",6,9,9.183.1730.9412
9413,852739,"Radio-broadcast receivers, nes",6,9,9.183.1730.9413
9414,852790,"Radio receiver apparatus, nes",6,9,9.183.1730.9414
9415,852810,Colour TV receivers/monitors/projectors,6,9,9.183.1731.9415
9416,852820,Monochrome TV receivers/monitors/projectors,6,9,9.183.1731.9416
9417,852910,Aerials & reflectors,6,9,9.183.1732.9417
9418,852990,Parts for radio/tv transmit/receive equipment,6,9,9.183.1732.9418
9419,853010,Railway electric signal & traffic controls,6,9,9.183.1733.9419
9420,853080,Electric signal & traffic controls,6,9,9.183.1733.9420
9421,853090,Parts of electric signal & traffic controller,6,9,9.183.1733.9421
9422,853110,Burglar or fire alarms,6,9,9.183.1734.9422
9423,853120,"Indicator panels, with electronic displays",6,9,9.183.1734.9423
9424,853180,"Electric audio-visual signalling apparatus, nes",6,9,9.183.1734.9424
9425,853190,Parts of electric audio-visual signalling device,6,9,9.183.1734.9425
9426,853210,"Fixed power capacitors, 50/60Hz circuits",6,9,9.183.1735.9426
9427,853221,"Electric capacitors, tantalum",6,9,9.183.1735.9427
9428,853222,"Electric capacitors, aluminium electrolytic",6,9,9.183.1735.9428
9429,853223,"Electric capacitors, ceramic, single layer",6,9,9.183.1735.9429
9430,853224,"Electric capacitors, ceramic, multilayer",6,9,9.183.1735.9430
9431,853225,"Electric capacitors, paper/plastic dielectric",6,9,9.183.1735.9431
9432,853229,"Electric capacitors, nes",6,9,9.183.1735.9432
9433,853230,"Electric capacitors, variable",6,9,9.183.1735.9433
9434,853290,Parts of electrical capacitors,6,9,9.183.1735.9434
9435,853310,"Electrical resistors, fixed carbon",6,9,9.183.1736.9435
9436,853321,"Electrical resistors fixed, <20W",6,9,9.183.1736.9436
9437,853329,"Electrical resistors, fixed, >20W",6,9,9.183.1736.9437
9438,853331,"Wirewound variable resistors, rheostats, <20W",6,9,9.183.1736.9438
9439,853339,"Wirewound variable resistors, rheostats, >20W",6,9,9.183.1736.9439
9440,853340,"Variable resistors, rheostats & potentiometers",6,9,9.183.1736.9440
